Date, Type, Company, Symbol, Firm, Rating, Price_str, Price_int, Actual, Percent_Diff
01-Jun-2012,Upgrades,Tesoro,TSO,UBS,Neutral &#187; Buy,$30 &#187; $33,33,,0.0
01-Jun-2012,Upgrades,HollyFrontier,HFC,UBS,Neutral &#187; Buy,$35 &#187; $35,35,,0.0
01-Jun-2012,Upgrades,Foster Wheeler,FWLT,Standpoint Research,Hold &#187; Buy,$24,24,,0.0
01-Jun-2012,Upgrades,Baxter,BAX,Standpoint Research,Hold &#187; Buy,$58,58,,0.0
01-Jun-2012,Upgrades,Lions Gate Entertainment,LGF,RBC Capital Mkts,Sector Perform &#187; Outperform,$12.50 &#187; $15,15,,0.0
01-Jun-2012,Upgrades,Check Point Software,CHKP,Wunderlich,Hold &#187; Buy,$60,60,,0.0
01-Jun-2012,Upgrades,VMware,VMW,Mizuho,Neutral &#187; Buy,$104 &#187; $107,107,,0.0
01-Jun-2012,Downgrades,Synacor,SYNC,Stifel,Buy &#187; Hold,,,,0.0
01-Jun-2012,Coverage Initiated,Anthera Pharma,ANTH,Ascendiant Capital Markets,Buy,$2.50,2.50,,0.0
01-Jun-2012,Coverage Initiated,Nordstrom,JWN,RBC Capital Mkts,Outperform,$58,58,,0.0
01-Jun-2012,Coverage Initiated,Crosstex Energy LP,XTEX,RBC Capital Mkts,Sector Perform,$18,18,,0.0
01-Jun-2012,Coverage Initiated,Crosstex Energy,XTXI,RBC Capital Mkts,Outperform,$18,18,,0.0
01-Jun-2012,Coverage Initiated,Heritage Commerce Corp.,HTBK,Stifel,Hold,,,,0.0
01-Jun-2012,Coverage Initiated,Bank of Marin,BMRC,Stifel,Buy,$43,43,,0.0
01-Jun-2012,Coverage Initiated,Facebook,FB,Robert W. Baird,Outperform,$37,37,,0.0
01-Jun-2012,Coverage Initiated,Dycom,DY,Imperial Capital,Outperform,$24,24,,0.0
01-Jun-2012,Coverage Reit/Price Tgt Changed*,Joy Global,JOY,Barclays,Overweight,$96 &#187; $88,88,,0.0
01-Jun-2012,Coverage Reit/Price Tgt Changed*,Exelon,EXC,Wunderlich,Buy,$45 &#187; $41,41,,0.0
01-Jun-2012,Coverage Reit/Price Tgt Changed*,Daktronics,DAKT,Griffin Securities,Buy,$14 &#187; $12,12,,0.0
01-Jun-2012,Coverage Reit/Price Tgt Changed*,Ciena,CIEN,Northland Capital,Outperform,$20 &#187; $18,18,,0.0
31-May-2012,Upgrades,Jetblue Airways,JBLU,UBS,Neutral &#187; Buy,$6 &#187; $8,8,6.21,-22.375
31-May-2012,Upgrades,Cedar Fair,FUN,Hilliard Lyons,Long-term Buy &#187; Buy,$30,30,39.13,30.4333
31-May-2012,Upgrades,Renren,RENN,Maxim Group,Sell &#187; Hold,,,3.16,0.0
31-May-2012,Upgrades,Ubiquiti Networks,UBNT,Wunderlich,Hold &#187; Buy,$35,35,18.91,-45.9714
31-May-2012,Upgrades,Vocus,VOCS,FBR Capital,Mkt Perform &#187; Outperform,$18 &#187; $20,20,8.74,-56.3
31-May-2012,Upgrades,Zynga,ZNGA,Robert W. Baird,Neutral &#187; Outperform,$13,13,3.4,-73.8462
31-May-2012,Downgrades,Sycamore,SCMR,Argus,Hold &#187; Sell,,,,0.0
31-May-2012,Downgrades,Amylin Pharma,AMLN,Robert W. Baird,Outperform &#187; Neutral,$28,28,,0.0
31-May-2012,Downgrades,C.H. Robinson,CHRW,FBR Capital,Outperform &#187; Mkt Perform,$74 &#187; $65,65,55.66,-14.3692
31-May-2012,Coverage Initiated,NCR Corp,NCR,RBC Capital Mkts,Outperform,$28,28,33.4,19.2857
31-May-2012,Coverage Initiated,Heidrick &amp; Struggles,HSII,Avondale,Mkt Perform,$17,17,14.08,-17.1765
31-May-2012,Coverage Initiated,kforce.com,KFRC,Avondale,Mkt Perform,$13,13,14.89,14.5385
31-May-2012,Coverage Initiated,Athersys,ATHX,Maxim Group,Buy,$3,3,1.74,-42
31-May-2012,Coverage Initiated,Aastrom Biosciences,ASTM,Maxim Group,Buy,$6,6,11.4,90
31-May-2012,Coverage Initiated,Alpha Natural Resources,ANR,Global Hunter Securities,Neutral,,,6.68,0.0
31-May-2012,Coverage Initiated,Arch Coal,ACI,Global Hunter Securities,Neutral,,,5.09,0.0
31-May-2012,Coverage Initiated,Walter Energy,WLT,Global Hunter Securities,Buy,$79,79,17.02,-78.4557
31-May-2012,Coverage Initiated,Cloud Peak Energy,CLD,Global Hunter Securities,Neutral,$15,15,19.2,28
31-May-2012,Coverage Initiated,XPO Logistics,XPO,FBR Capital,Mkt Perform,$17.50,17.50,16.63,-4.9714
31-May-2012,Coverage Initiated,Echo Global Logistics,ECHO,FBR Capital,Outperform,$20,20,17.87,-10.65
31-May-2012,Coverage Initiated,Expeditors Intl,EXPD,FBR Capital,Mkt Perform,$40,40,38.76,-3.1
31-May-2012,Coverage Initiated,UTI Worldwide,UTIW,FBR Capital,Mkt Perform,$17.50,17.50,15.78,-9.8286
31-May-2012,Coverage Initiated,Orbital Sciences,ORB,Imperial Capital,Outperform,$19,19,18.18,-4.3158
31-May-2012,Coverage Initiated,BMC Software,BMC,Mizuho,Neutral,$44,44,,0.0
31-May-2012,Coverage Initiated,CA Tech,CA,Mizuho,Buy,$30,30,26.68,-11.0667
31-May-2012,Coverage Initiated,Red Hat,RHT,Mizuho,Buy,$60,60,48.23,-19.6167
31-May-2012,Coverage Reit/Price Tgt Changed*,Booz Allen Hamilton,BAH,Barclays,Overweight,$25 &#187; $22,22,15.29,-30.5
31-May-2012,Coverage Reit/Price Tgt Changed*,The Fresh Market,TFM,RBC Capital Mkts,Sector Perform,$48 &#187; $56,56,49.54,-11.5357
31-May-2012,Coverage Reit/Price Tgt Changed*,The Fresh Market,TFM,UBS,Buy,$54 &#187; $63,63,49.54,-21.3651
31-May-2012,Coverage Reit/Price Tgt Changed*,F5 Networks,FFIV,UBS,Neutral,$140 &#187; $120,120,83.21,-30.6583
31-May-2012,Coverage Reit/Price Tgt Changed*,DR Horton,DHI,UBS,Neutral,$14 &#187; $16.50,16.50,24.32,47.3939
31-May-2012,Coverage Reit/Price Tgt Changed*,Cirrus Logic,CRUS,Capstone Investments,Buy,$31 &#187; $35,35,18.25,-47.8571
31-May-2012,Coverage Reit/Price Tgt Changed*,Newmont Mining,NEM,HSBC Securities,Overweight,$102 &#187; $95,95,33.38,-64.8632
31-May-2012,Coverage Reit/Price Tgt Changed*,Spirit Airlines,SAVE,Imperial Capital,Outperform,$37 &#187; $41,41,30.43,-25.7805
31-May-2012,Coverage Reit/Price Tgt Changed*,Allegiant Travel,ALGT,Imperial Capital,Outperform,$80 &#187; $98,98,90.57,-7.5816
30-May-2012,Upgrades,Sanderson Farms,SAFM,KeyBanc Capital Mkts,Hold &#187; Buy,$60,60,68.04,13.4
30-May-2012,Upgrades,Jack In The Box,JACK,Oppenheimer,Perform &#187; Outperform,$32,32,36.98,15.5625
30-May-2012,Downgrades,Frontline,FRO,Deutsche Bank,Hold &#187; Sell,$6 &#187; $2,2,1.99,-0.5
30-May-2012,Downgrades,Nokia,NOK,MKM Partners,Neutral &#187; Sell,$2,2,3.47,73.5
30-May-2012,Downgrades,Pilgrim's Pride,PPC,BB&amp;T Capital Mkts,Buy &#187; Hold,,,12.24,0.0
30-May-2012,Downgrades,Agnico-Eagle Mines,AEM,Cowen,Buy &#187; Hold,,,31.06,0.0
30-May-2012,Coverage Initiated,Digital Cinema,DCIN,Maxim Group,Buy,$8,8,5.8,-27.5
30-May-2012,Coverage Initiated,Hecla Mining,HL,Global Hunter Securities,Neutral,$4.85,4.85,3.93,-18.9691
30-May-2012,Coverage Initiated,WPX Energy,WPX,Howard Weil,Market Perform,$21,21,19.71,-6.1429
30-May-2012,Coverage Initiated,Ciena,CIEN,Needham,Buy,$16,16,16.69,4.3125
30-May-2012,Coverage Initiated,Power Solutions International,PSIX,Barrington Research,Outperform,$25,25,37.15,48.6
30-May-2012,Coverage Initiated,Sandridge Mississippian Trust II,SDR,Wunderlich,Buy,$24,24,11.06,-53.9167
30-May-2012,Coverage Initiated,Bonanza Creek Energy,BCEI,C.K. Cooper,Buy,$27,27,37.83,40.1111
30-May-2012,Coverage Initiated,Sunstone Hotel,SHO,MLV &amp; Co,Hold,$11,11,12.09,9.9091
30-May-2012,Coverage Initiated,Starwood Hotels,HOT,MLV &amp; Co,Hold,$61,61,67.67,10.9344
30-May-2012,Coverage Initiated,Marriott,MAR,MLV &amp; Co,Hold,$41,41,42.19,2.9024
30-May-2012,Coverage Initiated,Hospitality Props,HPT,MLV &amp; Co,Hold,$25,25,28.21,12.84
30-May-2012,Coverage Initiated,Diamondrock Hospitality,DRH,MLV &amp; Co,Hold,$11,11,9.13,-17
30-May-2012,Coverage Initiated,Summit Hotel,INN,MLV &amp; Co,Buy,$10,10,9.63,-3.7
30-May-2012,Coverage Initiated,LaSalle Hotel,LHO,MLV &amp; Co,Buy,$32,32,25.61,-19.9688
30-May-2012,Coverage Initiated,Host Hotels,HST,MLV &amp; Co,Buy,$18,18,17.61,-2.1667
30-May-2012,Coverage Initiated,Hersha Hospitality Trust,HT,MLV &amp; Co,Buy,$6,6,5.7,-5
30-May-2012,Coverage Initiated,Ashford Hospitality Trust,AHT,MLV &amp; Co,Buy,$10,10,8.59,-14.1
30-May-2012,Coverage Initiated,United Continental,UAL,Imperial Capital,Outperform,$32,32,32.64,2
30-May-2012,Coverage Initiated,Delta Air Lines,DAL,Imperial Capital,Outperform,$19,19,18.01,-5.2105
30-May-2012,Coverage Initiated,US Airways,LCC,Imperial Capital,Outperform,$20,20,,0.0
30-May-2012,Coverage Reit/Price Tgt Changed*,Wal-Mart,WMT,Barclays,Overweight,$65 &#187; $70,70,74.74,6.7714
30-May-2012,Coverage Reit/Price Tgt Changed*,Equity Res,EQR,Compass Point,Neutral,$57.50 &#187; $61.50,61.50,55.89,-9.122
30-May-2012,Coverage Reit/Price Tgt Changed*,AvalonBay,AVB,Compass Point,Neutral,$141 &#187; $144.50,144.50,130.04,-10.0069
30-May-2012,Coverage Reit/Price Tgt Changed*,Darden Restaurants,DRI,Miller Tabak,Buy,$58 &#187; $66,66,50.76,-23.0909
30-May-2012,Coverage Reit/Price Tgt Changed*,Endo Health,ENDP,Stifel,Buy,$53 &#187; $50,50,35.94,-28.12
30-May-2012,Coverage Reit/Price Tgt Changed*,Endo Health,ENDP,Cantor Fitzgerald,Hold,$39 &#187; $37,37,35.94,-2.8649
30-May-2012,Coverage Reit/Price Tgt Changed*,SunTrust Banks,STI,Compass Point,Buy,$31 &#187; $29,29,32.41,11.7586
30-May-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,ISI Group,Buy,$525 &#187; $650,650,443.36,-31.7908
30-May-2012,Coverage Reit/Price Tgt Changed*,Costco,COST,McAdams Wright Ragen,Hold,$85 &#187; $89,89,111.01,24.7303
30-May-2012,Coverage Reit/Price Tgt Changed*,Strategic Hotels &amp; Resorts,BEE,MLV &amp; Co,Buy,$10,10,8.09,-19.1
29-May-2012,Upgrades,Sunesis Pharma,SNSS,RBC Capital Mkts,Sector Perform &#187; Outperform,$3 &#187; $5,5,5.82,16.4
29-May-2012,Upgrades,Foot Locker,FL,Deutsche Bank,Hold &#187; Buy,$32 &#187; $38,38,33.46,-11.9474
29-May-2012,Upgrades,USG,USG,Longbow,Neutral &#187; Buy,$20,20,28.02,40.1
29-May-2012,Upgrades,Vail Resorts,MTN,Stifel,Hold &#187; Buy,$53,53,64.4,21.5094
29-May-2012,Upgrades,L-3 Comms,LLL,Oppenheimer,Underperform &#187; Perform,,,83.65,0.0
29-May-2012,Upgrades,Intersil,ISIL,Needham,Hold &#187; Buy,$13,13,7.97,-38.6923
29-May-2012,Upgrades,ArcelorMittal,MT,HSBC Securities,Neutral &#187; Overweight,$21.40 &#187; $18.90,18.90,12.92,-31.6402
29-May-2012,Downgrades,LRR Energy L.P.,LRE,RBC Capital Mkts,Outperform &#187; Sector Perform,$22 &#187; $19,19,12.74,-32.9474
29-May-2012,Downgrades,Western Digital,WDC,Barclays,Overweight &#187; Equal Weight,$49 &#187; $37,37,62.99,70.2432
29-May-2012,Downgrades,Seagate Tech,STX,Barclays,Overweight &#187; Equal Weight,$36 &#187; $29,29,42.59,46.8621
29-May-2012,Coverage Initiated,Tilly's,TLYS,William Blair,Outperform,,,16.41,0.0
29-May-2012,Coverage Initiated,Midstates Petroleum,MPO,Howard Weil,Market Outperform,$21,21,6.82,-67.5238
29-May-2012,Coverage Initiated,Tilly's,TLYS,Stifel,Hold,,,16.41,0.0
29-May-2012,Coverage Initiated,Supernus Pharma,SUPN,Stifel,Buy,$15,15,6.97,-53.5333
29-May-2012,Coverage Initiated,Cross Country,CCRN,Cantor Fitzgerald,Buy,$6,6,5.22,-13
29-May-2012,Coverage Reit/Price Tgt Changed*,Post,POST,Barclays,Overweight,$30 &#187; $34,34,43.58,28.1765
29-May-2012,Coverage Reit/Price Tgt Changed*,LSI Logic,LSI,Barclays,Overweight,$12 &#187; $10,10,7.32,-26.8
29-May-2012,Coverage Reit/Price Tgt Changed*,Liberty Media,LMCA,Barclays,Equal Weight,$104 &#187; $98,98,123.29,25.8061
29-May-2012,Coverage Reit/Price Tgt Changed*,LSI Logic,LSI,Maxim Group,Buy,$12 &#187; $8,8,7.32,-8.5
29-May-2012,Coverage Reit/Price Tgt Changed*,Bill Barrett,BBG,Stifel,Buy,$36 &#187; $30,30,23.3,-22.3333
29-May-2012,Coverage Reit/Price Tgt Changed*,Molycorp,MCP,Cowen,Buy,$50 &#187; $55,55,6.64,-87.9273
25-May-2012,Upgrades,Uroplasty,UPI,JMP Securities,Mkt Perform &#187; Mkt Outperform,$6,6,,0.0
25-May-2012,Upgrades,Dorman Products,DORM,BB&amp;T Capital Mkts,Hold &#187; Buy,,,,0.0
25-May-2012,Upgrades,Gulfport Energy,GPOR,RBC Capital Mkts,Sector Perform &#187; Outperform,$29 &#187; $27,27,,0.0
25-May-2012,Upgrades,E-House China,EJ,Maxim Group,Sell &#187; Hold,,,,0.0
25-May-2012,Upgrades,Cracker Barrel,CBRL,Argus,Hold &#187; Buy,$72,72,,0.0
25-May-2012,Upgrades,Salesforce.com,CRM,Oppenheimer,Perform &#187; Outperform,$180,180,,0.0
25-May-2012,Downgrades,lululemon athletica,LULU,KeyBanc Capital Mkts,Buy &#187; Hold,,,,0.0
25-May-2012,Downgrades,Viacom,VIAB,Caris &amp; Company,Buy &#187; Above Average,$58 &#187; $56,56,,0.0
25-May-2012,Downgrades,NetApp,NTAP,Argus,Buy &#187; Hold,,,,0.0
25-May-2012,Coverage Initiated,Cross Country,CCRN,Cantor Fitzgerald,Buy,$6,6,,0.0
25-May-2012,Coverage Initiated,EPIQ Systems,EPIQ,William Blair,Outperform,,,,0.0
25-May-2012,Coverage Initiated,Acquity Group,AQ,William Blair,Outperform,,,,0.0
25-May-2012,Coverage Initiated,Riverbed Technology,RVBD,Gabelli &amp; Co,Buy,,,,0.0
25-May-2012,Coverage Initiated,Facebook,FB,Capstone Investments,Hold,$32,32,,0.0
25-May-2012,Coverage Initiated,Wesco,WCC,Wunderlich,Hold,$64,64,,0.0
25-May-2012,Coverage Initiated,W.W. Grainger,GWW,Wunderlich,Hold,$216,216,,0.0
25-May-2012,Coverage Initiated,Anixter,AXE,Wunderlich,Buy,$74,74,,0.0
25-May-2012,Coverage Initiated,MSC Industrial,MSM,Wunderlich,Buy,$82,82,,0.0
25-May-2012,Coverage Initiated,Pool,POOL,Wunderlich,Buy,$44,44,,0.0
25-May-2012,Coverage Initiated,United Stationers,USTR,Wunderlich,Buy,$32,32,,0.0
25-May-2012,Coverage Initiated,Fastenal,FAST,Wunderlich,Buy,$51,51,,0.0
25-May-2012,Coverage Initiated,Beacon Roofing Supply,BECN,Wunderlich,Buy,$30,30,,0.0
25-May-2012,Coverage Initiated,Applied Industrial,AIT,Wunderlich,Buy,$43,43,,0.0
25-May-2012,Coverage Initiated,Genuine Parts,GPC,Wunderlich,Hold,$64,64,,0.0
25-May-2012,Coverage Initiated,Continental Resources,CLR,Barrington Research,Outperform,$103,103,,0.0
25-May-2012,Coverage Initiated,LivePerson,LPSN,Oppenheimer,Outperform,$21,21,,0.0
25-May-2012,Coverage Initiated,Elli Mae,ELLI,Oppenheimer,Outperform,$20,20,,0.0
25-May-2012,Coverage Initiated,Callidus Software,CALD,Oppenheimer,Outperform,$8,8,,0.0
25-May-2012,Coverage Initiated,Acquity Group,AQ,Oppenheimer,Outperform,$13,13,,0.0
25-May-2012,Coverage Resumed,Cooper Tire,CTB,BB&amp;T Capital Mkts,Hold,,,,0.0
25-May-2012,Coverage Reit/Price Tgt Changed*,Patterson Companies,PDCO,Barrington Research,Outperform,$36 &#187; $38,38,,0.0
25-May-2012,Coverage Reit/Price Tgt Changed*,Automatic Data,ADP,Barclays,Overweight,$60 &#187; $58,58,,0.0
25-May-2012,Coverage Reit/Price Tgt Changed*,VeriFone,PAY,UBS,Neutral,$51 &#187; $48,48,,0.0
25-May-2012,Coverage Reit/Price Tgt Changed*,Teva Pharma,TEVA,UBS,Buy,$60 &#187; $52,52,,0.0
25-May-2012,Coverage Reit/Price Tgt Changed*,Patterson Companies,PDCO,UBS,Neutral,$32 &#187; $35,35,,0.0
25-May-2012,Coverage Reit/Price Tgt Changed*,NewLink Genetics,NLNK,Stifel,Buy,$16 &#187; $19,19,,0.0
24-May-2012,Upgrades,Westlake Chemical,WLK,UBS,Sell &#187; Neutral,$54 &#187; $54,54,91.44,69.3333
24-May-2012,Upgrades,Duke Energy,DUK,UBS,Neutral &#187; Buy,$22 &#187; $24,24,66.64,177.6667
24-May-2012,Upgrades,Assured Guaranty,AGO,UBS,Neutral &#187; Buy,$18 &#187; $18,18,22.34,24.1111
24-May-2012,Upgrades,Trina Solar,TSL,Maxim Group,Sell &#187; Hold,,,6.17,0.0
24-May-2012,Upgrades,Retalix,RTLX,Oppenheimer,Perform &#187; Outperform,$18 &#187; $25,25,,0.0
24-May-2012,Downgrades,Wisconsin Energy,WEC,UBS,Buy &#187; Neutral,$38 &#187; $38,38,40.86,7.5263
24-May-2012,Downgrades,MediciNova,MNOV,MLV &amp; Co,Buy &#187; Hold,,,3.14,0.0
24-May-2012,Downgrades,NetApp,NTAP,Brean Capital,Buy &#187; Hold,,,36.04,0.0
24-May-2012,Downgrades,Alere,ALR,Capstone Investments,Buy &#187; Hold,$32 &#187; $32,32,25.55,-20.1562
24-May-2012,Downgrades,Ituran Location and Control,ITRN,Oppenheimer,Outperform &#187; Perform,$16,16,16.42,2.625
24-May-2012,Coverage Initiated,Forum Energy Tech.,FET,Deutsche Bank,Buy,$30,30,29.57,-1.4333
24-May-2012,Coverage Initiated,Xylem,XYL,BB&amp;T Capital Mkts,Buy,$32,32,27.51,-14.0312
24-May-2012,Coverage Initiated,Trustmark,TRMK,Stifel,Hold,,,25.62,0.0
24-May-2012,Coverage Initiated,Elli Mae,ELLI,Wunderlich,Buy,$20,20,22.39,11.95
24-May-2012,Coverage Initiated,Ducommun,DCO,Rodman &amp; Renshaw,Mkt Perform,,,19.07,0.0
24-May-2012,Coverage Initiated,Cinemark,CNK,Wunderlich,Buy,$30,30,29.54,-1.5333
24-May-2012,Coverage Initiated,Scorpio Tankers,STNG,Imperial Capital,Outperform,$8.75,8.75,8.98,2.6286
24-May-2012,Coverage Initiated,Demand Media,DMD,Imperial Capital,Outperform,$11.75,11.75,9.08,-22.7234
24-May-2012,Coverage Reit/Price Tgt Changed*,Pandora Media,P,JMP Securities,Mkt Outperform,$14 &#187; $16,16,16.43,2.6875
24-May-2012,Coverage Reit/Price Tgt Changed*,Suntech Power,STP,Maxim Group,Sell,$1.50 &#187; $0.50,0.50,,0.0
24-May-2012,Coverage Reit/Price Tgt Changed*,NetApp,NTAP,Stifel,Buy,$52 &#187; $42,42,36.04,-14.1905
24-May-2012,Coverage Reit/Price Tgt Changed*,Big Lots,BIG,The Benchmark Company,Buy,$50 &#187; $45,45,38.28,-14.9333
24-May-2012,Coverage Reit/Price Tgt Changed*,NetApp,NTAP,Needham,Buy,$49 &#187; $38,38,36.04,-5.1579
24-May-2012,Coverage Reit/Price Tgt Changed*,Trina Solar,TSL,Ardour Capital,Hold,$7.50 &#187; $6,6,6.17,2.8333
24-May-2012,Coverage Reit/Price Tgt Changed*,Big Lots,BIG,MKM Partners,Neutral,$49 &#187; $43,43,38.28,-10.9767
23-May-2012,Upgrades,Lifepoint Hospitals,LPNT,Auriga,Hold &#187; Buy,$41 &#187; $41,41,48.09,17.2927
23-May-2012,Upgrades,Employers Holdings,EIG,JMP Securities,Mkt Perform &#187; Mkt Outperform,$20,20,24.64,23.2
23-May-2012,Upgrades,Republic Bancorp,RBCAA,Hilliard Lyons,Neutral &#187; Buy,$27,27,22.92,-15.1111
23-May-2012,Upgrades,Oncothyreon,ONTY,WBB Securities,Sell &#187; Hold,$2.30 &#187; $4,4,1.95,-51.25
23-May-2012,Upgrades,Aeropostale,ARO,Imperial Capital,In-line &#187; Outperform,$22 &#187; $23,23,16.48,-28.3478
23-May-2012,Downgrades,Dell,DELL,Mizuho,Buy &#187; Neutral,$20 &#187; $15,15,,0.0
23-May-2012,Coverage Initiated,Teva Pharma,TEVA,Auriga,Hold,$45,45,38.84,-13.6889
23-May-2012,Coverage Initiated,Akorn,AKRX,Auriga,Buy,$16,16,14.59,-8.8125
23-May-2012,Coverage Initiated,Travelers,TRV,JMP Securities,Mkt Perform,,,82.01,0.0
23-May-2012,Coverage Initiated,Waste Mgmt,WM,BB&amp;T Capital Mkts,Hold,,,41.22,0.0
23-May-2012,Coverage Initiated,Waste Connections,WCN,BB&amp;T Capital Mkts,Hold,,,40.39,0.0
23-May-2012,Coverage Initiated,Republic Services,RSG,BB&amp;T Capital Mkts,Hold,,,34.21,0.0
23-May-2012,Coverage Initiated,Progessive Waste,BIN,BB&amp;T Capital Mkts,Hold,,,23.1,0.0
23-May-2012,Coverage Initiated,Palatin Technologies,PTN,Noble Financial,Buy,,,0.63,0.0
23-May-2012,Coverage Initiated,Acorn Energy,ACFN,Maxim Group,Buy,$14,14,8.67,-38.0714
23-May-2012,Coverage Initiated,KIT digital,KITD,Canaccord Genuity,Hold,,,,0.0
23-May-2012,Coverage Initiated,Facebook,FB,Needham,Buy,$40,40,25.06,-37.35
23-May-2012,Coverage Initiated,Jazz Pharma,JAZZ,Oppenheimer,Outperform,$66,66,63,-4.5455
23-May-2012,Coverage Initiated,Primoris Services,PRIM,Imperial Capital,Outperform,$15,15,21.02,40.1333
23-May-2012,Coverage Initiated,Innophos Holdings,IPHS,KeyBanc Capital Mkts,Buy,$57,57,49.99,-12.2982
23-May-2012,Coverage Reit/Price Tgt Changed*,Total System,TSS,Barclays,Overweight,$24 &#187; $26,26,23.34,-10.2308
23-May-2012,Coverage Reit/Price Tgt Changed*,J. C. Penney,JCP,Barclays,Equal Weight,$45 &#187; $30,30,19.39,-35.3667
23-May-2012,Coverage Reit/Price Tgt Changed*,Dell,DELL,Barclays,Equal Weight,$19 &#187; $16,16,,0.0
23-May-2012,Coverage Reit/Price Tgt Changed*,PetSmart,PETM,UBS,Buy,$64 &#187; $67,67,69.76,4.1194
23-May-2012,Coverage Reit/Price Tgt Changed*,Express,EXPR,UBS,Buy,$29 &#187; $25,25,19.6,-21.6
23-May-2012,Coverage Reit/Price Tgt Changed*,Cracker Barrel,CBRL,Miller Tabak,Buy,$62 &#187; $76,76,85.06,11.9211
23-May-2012,Coverage Reit/Price Tgt Changed*,Dell,DELL,Stifel,Buy,$20 &#187; $18,18,,0.0
23-May-2012,Coverage Reit/Price Tgt Changed*,PetSmart,PETM,Needham,Buy,$64 &#187; $68,68,69.76,2.5882
23-May-2012,Coverage Reit/Price Tgt Changed*,Brightpoint,CELL,Oppenheimer,Outperform,$11 &#187; $9,9,,0.0
23-May-2012,Coverage Reit/Price Tgt Changed*,Skyworks,SWKS,Oppenheimer,Outperform,$32 &#187; $30,30,23.09,-23.0333
23-May-2012,Coverage Reit/Price Tgt Changed*,Qualcomm,QCOM,Oppenheimer,Outperform,$75 &#187; $70,70,62.92,-10.1143
23-May-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,Oppenheimer,Outperform,$700 &#187; $680,680,434.09,-36.1632
23-May-2012,Coverage Reit/Price Tgt Changed*,Velti,VELT,Needham,Buy,$20 &#187; $13,13,2.04,-84.3077
22-May-2012,Upgrades,Auxilium Pharma,AUXL,MKM Partners,Neutral &#187; Buy,$20 &#187; $21,21,15.24,-27.4286
22-May-2012,Upgrades,V.F. Corp,VFC,Janney,Neutral &#187; Buy,$160 &#187; $160,160,45.63,-71.4813
22-May-2012,Upgrades,Hancock Holding,HBHC,Stifel,Hold &#187; Buy,$36,36,27.98,-22.2778
22-May-2012,Upgrades,Western Refining,WNR,Cowen,Hold &#187; Buy,$25,25,31.06,24.24
22-May-2012,Upgrades,EnerNOC,ENOC,Needham,Hold &#187; Buy,$7.50,7.50,17.93,139.0667
22-May-2012,Downgrades,Knight Transportation,KNX,KeyBanc Capital Mkts,Buy &#187; Hold,,,17.29,0.0
22-May-2012,Downgrades,Redwood Trust,RWT,FBR Capital,Mkt Perform &#187; Underperform,$10,10,19.51,95.1
22-May-2012,Coverage Initiated,MRC Global,MRC,Barclays,Overweight,$29,29,33.1,14.1379
22-May-2012,Coverage Initiated,MRC Global,MRC,William Blair,Outperform,,,33.1,0.0
22-May-2012,Coverage Initiated,Envivio,ENVI,William Blair,Outperform,,,1.71,0.0
22-May-2012,Coverage Initiated,Tesla Motors,TSLA,Maxim Group,Buy,$50,50,87.24,74.48
22-May-2012,Coverage Initiated,Box Ships,TEU,Global Hunter Securities,Buy,$10,10,3.98,-60.2
22-May-2012,Coverage Initiated,Diana Containerships,DCIX,Global Hunter Securities,Accumulate,$9,9,5.05,-43.8889
22-May-2012,Coverage Initiated,Star Bulk Carriers,SBLK,Global Hunter Securities,Accumulate,$1,1,6.1,510
22-May-2012,Coverage Initiated,Safe Bulkers,SB,Global Hunter Securities,Buy,$5,5,5.43,8.6
22-May-2012,Coverage Initiated,Paragon Shipping,PRGN,Global Hunter Securities,Neutral,$0.75,0.75,4.97,562.6667
22-May-2012,Coverage Initiated,Navios Maritime Partners,NMM,Global Hunter Securities,Accumulate,$16,16,13.63,-14.8125
22-May-2012,Coverage Initiated,Navios Maritime,NM,Global Hunter Securities,Buy,$5,5,4.91,-1.8
22-May-2012,Coverage Initiated,Genco Shipping &amp; Trading,GNK,Global Hunter Securities,Reduce,$2.50,2.50,1.77,-29.2
22-May-2012,Coverage Initiated,Excel Maritime Carriers,EXM,Global Hunter Securities,Reduce,$0.75,0.75,2.21,194.6667
22-May-2012,Coverage Initiated,Eagle Bulk Shipping,EGLE,Global Hunter Securities,Reduce,$0.75,0.75,4.74,532
22-May-2012,Coverage Initiated,Diana Shipping,DSX,Global Hunter Securities,Buy,$11,11,10.11,-8.0909
22-May-2012,Coverage Initiated,DryShips,DRYS,Global Hunter Securities,Buy,$6,6,2.09,-65.1667
22-May-2012,Coverage Initiated,Baltic Trading,BALT,Global Hunter Securities,Buy,$6,6,3.64,-39.3333
22-May-2012,Coverage Initiated,Student Transportation,STB,Stifel,Buy,$7.30,7.30,5.97,-18.2192
22-May-2012,Coverage Initiated,Berry Petroleum,BRY,Barrington Research,Outperform,$50,50,44.35,-11.3
22-May-2012,Coverage Initiated,Forum Energy Tech.,FET,FBR Capital,Outperform,$28,28,29.9,6.7857
22-May-2012,Coverage Initiated,Forum Energy Tech.,FET,Cowen,Buy,$28,28,29.9,6.7857
22-May-2012,Coverage Initiated,MRC Global,MRC,Robert W. Baird,Outperform,$27,27,33.1,22.5926
